,event,time,Factory,Provider,T0,Cs,As,Sp
2744,True,29.28,2.0,1.0,23.013,-4.646,-0.498,1.341
2745,True,40.129999999999995,2.0,0.0,24.814,-7.025,1.168,0.832
2746,False,68.71000000000001,1.0,0.0,17.726,-0.045,-0.243,0.137
2747,True,48.56,0.0,1.0,18.44,-4.128,1.584,1.229
2748,True,93.05,2.0,1.0,31.556,-2.624,-1.284,1.182
2749,False,38.8,2.0,0.0,24.431,-4.582,0.039,1.255
2750,True,63.52,2.0,0.0,25.2,-6.913,-0.754,0.865
2751,True,6.51,1.0,1.0,24.227,-0.981,1.574,1.252
2752,True,44.6,1.0,0.0,20.924,1.864,0.439,0.844
2753,True,18.45,1.0,0.0,18.81,1.6,-0.895,1.013
2754,False,63.68000000000001,1.0,1.0,22.923,1.565,-1.587,1.02
2755,True,62.53,2.0,1.0,20.635,-3.031,-1.998,0.105
2756,True,146.2,0.0,1.0,11.803,-3.948,-0.946,1.299
2757,True,45.42,2.0,1.0,18.797,-4.079,1.524,1.098
2758,False,10.34,0.0,0.0,16.034,-0.771,0.269,0.956
2759,True,0.59,0.0,0.0,13.587,-6.045,0.39,0.786
2760,True,27.12,0.0,0.0,14.958,-0.976,0.902,0.904
2761,True,77.07,2.0,1.0,22.604,-5.023,-1.811,1.195
2762,True,41.150000000000006,1.0,1.0,21.095,2.259,1.877,1.243
2763,True,151.34,0.0,1.0,17.499,-5.037,-1.67,1.068
2764,True,8.17,0.0,0.0,14.519,-4.611,-0.056,0.727
2765,True,14.39,2.0,0.0,27.828,-7.064,0.447,0.374
2766,True,148.39000000000001,2.0,0.0,28.675,-2.51,0.7,0.682
2767,True,5.28,0.0,0.0,18.794,-5.48,0.307,1.195
2768,True,35.66,0.0,1.0,13.199,-1.894,1.46,1.007
2769,True,31.720000000000002,1.0,1.0,18.064,0.329,1.857,1.08
2770,False,6.640000000000001,1.0,0.0,14.746,3.041,0.33,1.292
2771,True,11.319999999999999,2.0,0.0,23.429,-2.083,0.617,0.871
2772,True,22.040000000000003,1.0,0.0,16.506,-0.147,-1.298,0.646
2773,True,151.12,2.0,1.0,24.979,-1.612,0.945,1.139
2774,True,28.759999999999998,1.0,1.0,13.202,1.72,-0.859,1.268
2775,True,8.01,1.0,0.0,20.839,6.351,0.312,0.945
2776,True,80.19999999999999,0.0,1.0,13.716,-6.249,1.233,1.313
2777,True,4.16,1.0,0.0,18.324,6.656,-0.84,0.656
2778,True,53.8,1.0,1.0,23.387,-4.767,1.6,1.157
2779,True,11.7,2.0,0.0,22.478,-5.269,-0.403,0.361
2780,True,105.19999999999999,0.0,1.0,15.038,0.946,0.869,1.325
2781,True,51.16,0.0,0.0,12.211,-4.358,-0.531,1.084
2782,False,26.19,2.0,0.0,20.387,-4.544,0.075,1.043
2783,True,24.24,1.0,1.0,16.468,0.419,-1.48,1.395
2784,True,59.01,0.0,0.0,17.816,-6.023,-0.132,1.045
2785,True,14.990000000000002,2.0,0.0,28.065,-4.528,-0.59,0.218
2786,True,25.25,0.0,1.0,13.518,-6.609,1.859,0.872
2787,True,159.54000000000002,0.0,1.0,13.416,-3.764,-1.897,1.035
2788,False,21.12,0.0,1.0,14.129,-2.36,-0.963,1.355
2789,True,14.71,1.0,0.0,17.25,7.851,1.078,0.845
2790,True,119.85,1.0,1.0,19.364,0.965,-1.721,1.102
2791,True,36.25,2.0,1.0,23.855,-7.161,-1.273,1.185
2792,False,54.6,0.0,1.0,8.927,-5.15,1.475,1.407
2793,True,39.19,1.0,1.0,16.638,5.121,-1.747,1.295
2794,True,136.4,2.0,1.0,26.151,-4.552,-0.994,1.048
2795,True,20.96,2.0,1.0,23.058,-6.355,0.629,1.245
2796,True,138.81,0.0,1.0,15.052,-8.151,1.18,1.082
2797,True,10.11,0.0,0.0,12.809,-3.177,0.782,0.69
2798,False,10.8,2.0,0.0,20.805,-4.61,0.179,1.336
2799,True,57.27,0.0,0.0,12.227,-0.528,-0.963,0.892
2800,True,44.3,0.0,0.0,16.009,-2.819,-0.83,0.721
2801,True,4.75,0.0,0.0,19.126,-1.079,0.306,1.096
2802,True,77.82,0.0,1.0,18.304,-1.676,1.572,1.325
2803,True,17.17,0.0,0.0,18.235,-9.975,0.6,0.608
2804,False,10.049999999999999,1.0,0.0,23.041,3.792,0.404,1.083
2805,False,35.86,1.0,1.0,20.489,-1.745,1.751,0.997
2806,True,146.07,2.0,1.0,24.059,-6.166,-1.314,1.349
2807,False,43.7,1.0,1.0,22.124,-1.74,1.461,0.895
2808,True,104.09,0.0,1.0,12.174,-3.69,-1.511,1.106
2809,True,56.13,2.0,1.0,25.535,-2.002,1.905,1.221
2810,True,130.92000000000002,1.0,1.0,22.129,-2.791,0.605,1.4
2811,False,72.85,2.0,1.0,29.222,-3.636,-1.858,1.068
2812,False,14.18,1.0,0.0,14.177,6.748,1.262,0.776
2813,True,29.04,0.0,0.0,15.521,-5.93,-0.208,1.057
2814,True,69.85000000000001,2.0,1.0,24.75,-4.064,1.431,0.946
2815,True,30.16,1.0,1.0,25.084,3.407,1.137,1.094
2816,True,45.08,0.0,0.0,21.752,-6.689,-0.211,0.936
2817,True,47.38,2.0,0.0,23.793,-7.879,0.743,0.096
2818,True,38.370000000000005,1.0,1.0,23.427,1.42,0.679,1.341
2819,True,58.72,0.0,0.0,11.358,-3.292,-0.847,1.065
2820,False,16.599999999999998,1.0,1.0,17.918,2.22,-1.673,1.081
2821,True,42.93,1.0,1.0,22.762,1.131,1.44,1.259
2822,True,75.6,1.0,0.0,18.099,0.53,0.132,0.25
2823,True,68.92,2.0,0.0,22.412,-4.642,-0.147,1.355
2824,True,66.39,1.0,1.0,20.695,3.482,1.763,1.065
2825,True,89.88,2.0,1.0,31.059,-4.907,-1.62,1.335
2826,True,7.82,1.0,0.0,16.367,1.946,-0.569,0.574
2827,True,92.03,0.0,1.0,10.678,-2.001,-1.009,1.296
2828,False,74.29,2.0,1.0,22.666,-3.468,1.349,0.989
2829,True,45.540000000000006,2.0,0.0,25.7,-1.841,-0.064,1.243
2830,True,177.63000000000002,2.0,1.0,26.626,-3.619,1.781,1.245
2831,True,89.85,1.0,1.0,20.957,-1.919,-0.955,1.207
2832,True,12.5,2.0,1.0,20.416,-2.012,-0.599,1.228
2833,True,5.03,0.0,1.0,14.659,-8.115,0.974,1.112
2834,True,90.99000000000001,1.0,1.0,19.419,1.42,1.947,0.276
2835,False,12.9,2.0,1.0,18.293,-1.79,-0.996,1.318
2836,False,12.1,1.0,0.0,17.291,0.381,-0.347,0.557
2837,True,72.26,0.0,0.0,15.24,-7.616,-0.014,1.161
2838,True,79.98,0.0,1.0,13.557,-2.738,-0.514,1.293
2839,True,32.95,1.0,0.0,18.67,3.65,-0.163,0.221
2840,True,69.42,0.0,0.0,13.548,-4.782,-0.112,0.679
2841,False,70.59,0.0,1.0,14.51,-0.848,-1.757,1.041
2842,True,64.99,0.0,0.0,19.932,-4.728,-0.0,0.581
2843,False,31.259999999999998,2.0,0.0,23.14,-2.56,-0.087,0.738
2844,True,62.34,2.0,0.0,31.004,-2.172,1.214,0.883
2845,True,81.89,0.0,1.0,21.581,-4.299,1.782,1.374
2846,False,98.11999999999999,0.0,1.0,17.7,-6.482,0.976,1.325
2847,True,108.44,1.0,1.0,16.763,-0.886,-0.836,1.292
2848,True,64.9,1.0,0.0,26.028,-2.055,1.101,0.805
2849,True,140.8,2.0,1.0,25.956,-4.206,-0.401,1.342
2850,True,49.33,2.0,0.0,19.196,-5.652,-0.959,0.277
2851,False,11.0,0.0,0.0,17.025,1.154,-0.309,0.409
2852,True,68.91,1.0,1.0,21.734,2.292,-1.879,0.73
2853,True,159.14999999999998,1.0,1.0,20.349,1.915,-0.196,1.39
2854,True,108.23,2.0,1.0,24.338,-3.495,1.757,1.1
2855,True,30.84,1.0,1.0,19.988,1.32,-1.322,1.01
2856,True,108.01,2.0,0.0,31.251,-7.328,-0.605,0.668
2857,False,9.23,2.0,1.0,24.024,-5.475,-1.976,0.524
2858,False,35.42,1.0,1.0,19.321,2.729,-1.901,1.078
2859,False,22.12,0.0,1.0,16.034,-5.594,-1.221,1.372
2860,True,92.12,0.0,1.0,19.762,-5.597,-0.79,1.165
2861,True,103.81,0.0,0.0,13.443,-5.516,-0.317,1.204
2862,True,134.82,1.0,1.0,20.174,4.289,0.651,1.404
2863,True,153.77,1.0,1.0,26.111,1.777,-1.554,1.369
2864,True,22.82,1.0,1.0,17.221,2.135,-1.638,1.058
2865,True,68.68,0.0,1.0,14.79,-4.003,1.142,0.967
2866,True,35.97,0.0,0.0,17.747,-4.844,-1.021,0.662
2867,False,56.74,1.0,1.0,22.077,0.678,1.438,1.308
2868,True,111.96,1.0,0.0,14.887,0.068,0.259,1.241
2869,True,65.16,2.0,1.0,24.192,-3.934,1.976,0.483
2870,True,87.57999999999998,0.0,1.0,14.831,-3.822,1.661,1.178
2871,False,56.83,1.0,1.0,20.042,-0.082,1.961,1.328
2872,True,144.65,0.0,1.0,17.169,-3.213,-1.764,1.137
2873,True,25.65,0.0,1.0,18.9,-3.63,1.106,1.004
2874,True,59.83,2.0,0.0,28.933,-9.079,-1.013,0.331
2875,False,85.25,1.0,1.0,25.825,2.241,1.774,0.71
2876,True,110.21000000000001,2.0,1.0,21.794,-3.677,1.33,1.212
2877,True,13.45,1.0,0.0,17.27,3.671,-1.462,0.561
2878,True,32.07,1.0,1.0,15.293,1.971,1.948,1.272
2879,True,28.95,1.0,0.0,16.342,-1.541,-0.226,1.029
2880,True,32.38,1.0,1.0,13.151,4.543,1.958,1.233
2881,True,15.89,2.0,0.0,23.488,-4.175,-0.382,1.006
2882,False,9.879999999999999,1.0,0.0,16.34,2.054,0.376,1.231
2883,True,27.14,2.0,0.0,18.523,-4.128,-1.591,0.412
2884,True,1.6700000000000002,1.0,0.0,21.978,4.265,0.437,1.121
2885,True,0.8899999999999999,2.0,0.0,23.006,-4.586,1.382,0.321
2886,False,41.2,2.0,1.0,25.778,-3.889,0.417,1.403
2887,False,40.87,2.0,1.0,24.592,-5.03,0.756,1.392
2888,True,0.33,0.0,0.0,14.224,-5.267,0.588,0.154
2889,True,41.28,0.0,1.0,20.215,-7.693,1.816,1.161
2890,True,11.739999999999998,1.0,0.0,15.021,-2.604,-0.465,1.195
2891,True,25.880000000000003,2.0,0.0,25.128,-0.577,0.056,1.122
2892,False,36.51,2.0,0.0,19.336,-4.766,0.03,0.854
2893,True,128.74,2.0,1.0,25.784,-3.828,1.526,1.334
2894,True,93.69999999999999,1.0,1.0,21.161,-1.019,1.523,1.133
2895,True,98.33,1.0,0.0,23.706,0.663,1.021,0.513
2896,True,65.63,0.0,1.0,20.975,-2.72,-0.668,1.354
2897,True,4.050000000000001,0.0,1.0,15.038,0.053,1.366,0.926
2898,False,25.18,2.0,0.0,18.087,-4.556,-1.189,0.751
2899,True,125.9,0.0,1.0,18.236,-5.327,-0.672,1.167
2900,True,35.129999999999995,1.0,1.0,23.075,4.388,1.75,1.245
2901,True,19.96,1.0,0.0,15.881,1.151,1.499,0.421
2902,True,56.34,2.0,0.0,19.535,-6.071,1.158,0.747
2903,True,35.46,1.0,1.0,17.132,3.269,1.442,1.275
2904,False,42.300000000000004,2.0,0.0,27.306,-3.708,0.153,0.309
2905,True,43.87,1.0,0.0,20.565,3.565,0.131,1.023
2906,False,17.16,1.0,1.0,22.979,0.538,-1.633,0.673
2907,True,83.85,2.0,0.0,26.307,-7.642,1.136,0.853
2908,True,4.4,1.0,0.0,19.684,3.248,1.363,0.441
2909,True,67.41,2.0,0.0,26.568,-10.247,-1.503,0.301
2910,True,123.63,0.0,1.0,13.403,0.518,-1.842,0.526
2911,True,76.55,2.0,1.0,21.541,-1.923,-1.194,1.173
2912,True,41.95,0.0,0.0,7.455,-2.673,-1.484,0.319
2913,True,70.78999999999999,0.0,0.0,14.335,-4.854,-0.459,1.175
2914,True,16.74,1.0,0.0,21.247,4.828,0.246,0.317
2915,True,20.049999999999997,0.0,0.0,13.632,-3.647,0.385,1.035
2916,False,15.02,2.0,0.0,32.476,-0.434,0.086,0.774
2917,True,48.25,2.0,1.0,28.292,-4.904,-1.564,1.08
2918,True,11.799999999999999,0.0,0.0,16.567,-4.09,-0.557,0.94
2919,True,54.93000000000001,2.0,1.0,29.655,-0.635,-1.998,1.359
2920,False,4.95,2.0,0.0,19.541,-3.54,-0.993,0.826
2921,False,8.57,2.0,0.0,22.175,-5.809,0.797,0.725
2922,False,44.78,2.0,0.0,25.034,-5.994,1.186,0.59
2923,True,44.95,2.0,0.0,24.982,-3.05,-0.598,1.171
2924,True,62.800000000000004,1.0,1.0,23.274,1.774,-1.995,0.684
2925,True,24.71,1.0,0.0,20.67,3.759,-0.373,0.738
2926,True,25.86,0.0,1.0,8.107,-2.531,1.21,1.272
2927,True,92.99,1.0,1.0,17.92,1.722,-1.54,1.033
2928,True,22.509999999999998,0.0,0.0,19.271,-1.789,0.055,0.951
2929,True,13.37,0.0,1.0,13.249,-7.188,1.615,0.965
2930,True,56.92,2.0,0.0,27.515,-2.361,-1.489,0.192
2931,False,21.32,2.0,1.0,21.159,-5.386,-0.802,1.392
2932,True,66.81,0.0,1.0,12.553,-4.88,-1.841,1.112
2933,True,23.91,0.0,0.0,17.345,-7.605,1.014,0.674
2934,False,80.33,2.0,0.0,26.428,-6.168,0.249,1.123
2935,True,19.21,0.0,0.0,17.376,-5.37,0.667,0.644
2936,False,42.28,1.0,1.0,17.135,-1.454,0.727,1.32
2937,True,31.75,2.0,1.0,26.386,1.839,-1.609,0.656
2938,True,87.56,2.0,1.0,20.435,-0.69,-0.529,1.408
2939,True,87.38,2.0,1.0,24.397,-1.041,1.283,1.306
2940,True,25.87,1.0,0.0,20.19,-0.278,-1.278,0.706
2941,False,17.95,1.0,1.0,17.668,2.368,-1.888,0.97
2942,True,31.869999999999997,1.0,1.0,22.558,5.523,-1.831,0.834
2943,True,25.25,0.0,0.0,14.169,-3.045,-1.151,0.604
2944,False,10.79,2.0,1.0,27.643,-2.919,-0.896,1.382
2945,False,10.329999999999998,0.0,0.0,8.757,-3.032,0.742,0.453
2946,True,1.49,2.0,1.0,21.258,-3.191,0.897,1.332
2947,True,31.669999999999998,0.0,0.0,15.149,-7.526,0.121,1.335
2948,True,99.57000000000001,2.0,1.0,20.174,-3.283,-1.425,1.067
2949,True,171.40999999999997,0.0,1.0,12.993,-3.943,-1.085,1.275
2950,False,10.629999999999999,2.0,1.0,20.34,-3.546,-1.433,1.198
2951,True,153.54,2.0,0.0,36.065,-8.331,1.375,0.6
2952,True,34.35,0.0,1.0,18.695,-2.274,1.169,0.985
2953,True,33.04,1.0,1.0,21.564,0.632,0.505,1.263
2954,True,107.74,2.0,0.0,23.282,-1.989,0.136,1.218
2955,True,35.45,0.0,1.0,13.089,-4.986,-1.128,1.367
2956,False,57.38,2.0,1.0,23.518,-6.423,-1.681,1.022
2957,True,51.81,2.0,1.0,19.343,-3.375,-1.193,1.238
2958,False,54.989999999999995,0.0,0.0,17.437,-3.022,0.236,0.856
2959,True,64.28,0.0,0.0,23.112,-0.993,-1.11,0.493
2960,True,20.87,0.0,1.0,15.154,-2.665,1.954,0.728
2961,False,44.6,1.0,1.0,18.051,-0.078,-0.886,1.394
2962,True,82.89,2.0,0.0,20.946,-2.461,-0.883,0.937
2963,True,80.81,2.0,1.0,24.743,-4.509,-0.947,1.047
2964,True,53.010000000000005,0.0,0.0,17.522,-3.415,0.576,0.539
2965,True,60.03,1.0,0.0,22.694,5.546,-0.164,1.014
2966,True,58.879999999999995,0.0,0.0,15.747,-4.114,0.438,1.224
2967,False,54.94,0.0,1.0,13.196,-4.528,-1.875,0.965
2968,True,19.28,1.0,0.0,18.239,1.888,1.52,0.684
2969,False,16.14,2.0,0.0,22.747,-0.902,-0.966,0.771
2970,True,21.18,0.0,0.0,16.75,-3.638,0.995,0.73
2971,False,15.860000000000001,2.0,1.0,26.624,-2.255,-1.968,1.256
2972,True,42.23,1.0,0.0,17.271,1.972,-0.859,0.654
2973,True,119.57000000000001,2.0,0.0,21.079,-7.931,-0.543,1.107
2974,True,79.28,2.0,0.0,28.516,-5.426,-1.114,0.599
2975,True,33.04,1.0,1.0,13.172,2.368,1.257,1.083
2976,True,11.52,1.0,0.0,17.281,3.79,-1.179,0.737
2977,False,25.72,1.0,1.0,26.893,-0.214,-1.375,1.28
2978,True,59.85,0.0,0.0,11.111,-6.504,0.217,0.85
2979,False,44.14,2.0,0.0,21.696,-0.594,0.055,0.593
2980,True,8.32,1.0,1.0,16.294,5.35,0.425,1.328
2981,True,56.06,1.0,1.0,12.086,4.414,-1.061,1.262
2982,True,5.08,2.0,1.0,28.426,-4.103,-1.795,1.371
2983,True,30.369999999999997,1.0,1.0,16.332,-1.427,-1.565,0.758
2984,True,46.17,1.0,0.0,12.257,-0.053,0.121,1.163
2985,True,88.85,0.0,0.0,14.669,-3.398,-1.408,0.343
2986,True,44.89,1.0,1.0,20.013,0.965,1.836,1.127
2987,True,108.01,0.0,1.0,10.839,-5.232,-0.963,1.232
2988,True,56.81,1.0,1.0,15.123,1.828,0.378,1.307
2989,True,40.85,1.0,0.0,23.421,4.789,-1.048,0.332
2990,True,35.33,0.0,1.0,15.032,-2.814,1.63,0.913
2991,True,13.03,0.0,0.0,13.063,-4.187,0.113,0.746
2992,True,35.16,1.0,0.0,19.143,3.48,0.923,0.956
2993,False,18.63,1.0,0.0,20.963,1.322,-0.06,0.935
2994,True,53.339999999999996,2.0,1.0,25.9,-4.54,-1.175,1.294
2995,False,40.330000000000005,2.0,1.0,22.301,-4.137,-1.767,0.807
2996,True,4.29,2.0,0.0,21.525,-3.621,0.76,0.633
2997,True,13.24,1.0,0.0,20.841,-4.609,-0.267,1.258
2998,False,46.09,2.0,1.0,30.193,-3.353,-1.442,0.887
2999,True,38.3,1.0,0.0,13.946,1.531,-0.065,0.801
3000,True,12.370000000000001,1.0,0.0,21.684,1.705,-0.501,0.534
3001,True,21.389999999999997,0.0,0.0,15.366,-2.688,0.732,0.635
3002,True,26.85,1.0,1.0,14.31,4.8,-1.718,1.171
3003,False,49.96000000000001,1.0,1.0,18.839,0.831,-1.718,1.364
3004,False,21.54,0.0,1.0,13.479,-3.024,1.104,1.185
3005,True,3.16,1.0,1.0,25.121,1.411,-0.335,1.369
3006,False,111.13,2.0,1.0,30.597,-4.271,1.454,1.201
3007,True,189.07,2.0,1.0,29.473,-3.489,-0.531,1.348
3008,True,87.13,1.0,0.0,17.199,1.489,0.996,0.765
3009,True,27.639999999999997,0.0,1.0,8.839,-4.914,1.555,1.408
3010,True,65.87,0.0,0.0,10.44,-3.683,0.286,0.284
3011,True,36.04,1.0,1.0,25.104,5.196,-1.673,1.204
3012,True,41.06,2.0,0.0,20.675,-5.621,-0.873,0.703
3013,True,4.21,1.0,0.0,24.277,2.389,-0.099,1.126
3014,True,20.18,0.0,0.0,8.159,-3.317,0.38,0.506
3015,True,69.4,0.0,0.0,11.853,-1.772,-0.55,0.939
3016,True,39.56,0.0,0.0,20.839,-2.011,-0.088,0.988
3017,False,10.709999999999999,0.0,0.0,12.301,-5.829,-0.642,0.488
3018,True,130.0,2.0,1.0,22.453,-4.919,1.374,1.312
3019,True,51.74,2.0,0.0,28.641,-10.13,1.319,0.321
3020,False,28.490000000000002,0.0,0.0,19.119,-4.31,0.846,0.812
3021,True,25.16,0.0,0.0,16.728,-4.902,-0.163,1.327
3022,True,72.35000000000001,0.0,0.0,16.066,-3.065,-0.58,1.144
3023,True,37.72,0.0,0.0,14.289,-3.037,-0.112,0.781
3024,False,39.93,1.0,1.0,27.815,2.557,-1.494,1.229
3025,False,14.11,1.0,1.0,22.708,1.7,-0.785,1.277
3026,True,11.06,2.0,0.0,18.898,-2.284,0.698,1.055
3027,True,36.55,1.0,0.0,17.802,1.537,0.414,0.801
3028,False,23.05,2.0,0.0,21.809,-3.014,0.092,1.019
3029,False,25.09,2.0,1.0,26.704,-2.794,-1.901,1.112
3030,True,19.45,0.0,0.0,11.788,-7.469,1.865,0.095
3031,True,91.89999999999999,1.0,1.0,16.436,3.719,-1.694,0.876
3032,True,88.91999999999999,1.0,1.0,23.572,2.383,-1.993,0.564
3033,True,37.2,0.0,1.0,14.306,-5.817,1.998,0.6
3034,True,50.739999999999995,0.0,0.0,17.141,-1.587,0.44,0.83
3035,True,81.77,2.0,0.0,27.276,-2.087,-1.052,0.181
3036,True,55.88,0.0,1.0,11.671,-8.457,1.599,1.4
3037,True,56.260000000000005,2.0,0.0,30.542,-4.493,0.279,0.535
3038,True,21.150000000000002,0.0,0.0,10.004,-8.429,0.485,1.166
3039,True,90.36,1.0,0.0,16.724,-0.38,-0.204,1.063
3040,True,11.59,1.0,0.0,14.106,1.937,-0.494,1.182
3041,True,6.8999999999999995,1.0,1.0,26.755,1.283,-1.66,0.705
3042,False,31.19,2.0,0.0,31.857,-2.697,0.503,0.974
3043,True,62.1,0.0,1.0,18.238,-5.811,1.663,0.869
3044,True,11.33,0.0,0.0,16.598,-2.477,0.745,0.876
3045,True,62.96,1.0,1.0,18.313,-0.926,-1.993,1.119
3046,True,18.779999999999998,0.0,1.0,14.863,-4.19,1.67,1.387
3047,True,59.459999999999994,2.0,0.0,20.978,-2.114,0.393,0.84
3048,True,81.43,0.0,1.0,6.174,-6.262,-1.215,1.163
3049,True,57.36,1.0,0.0,26.59,3.561,0.503,1.049
3050,True,54.33,2.0,1.0,20.288,-4.987,1.869,1.066
3051,True,79.98,1.0,0.0,25.161,1.043,0.714,0.323
3052,True,33.519999999999996,0.0,1.0,12.3,-6.011,0.893,1.268
3053,False,38.58,1.0,1.0,28.243,3.004,1.81,1.087
3054,True,93.52000000000001,1.0,0.0,18.177,3.18,-1.118,0.465
3055,True,25.06,2.0,0.0,24.598,-7.972,-0.601,0.481
3056,True,132.7,1.0,1.0,19.703,0.813,-1.852,1.03
3057,True,159.65,2.0,1.0,21.108,-4.553,1.094,1.268
3058,True,26.080000000000002,1.0,1.0,18.043,-1.582,-1.066,1.046
3059,True,93.14999999999999,0.0,1.0,15.654,-8.936,-1.884,1.349
3060,True,18.799999999999997,2.0,0.0,25.562,-0.194,-0.428,1.187
3061,True,21.65,2.0,0.0,23.147,-1.352,-1.335,0.714
3062,False,30.49,1.0,1.0,18.689,0.491,1.433,1.056
3063,True,123.11999999999999,0.0,1.0,17.277,-6.358,-0.654,1.225
3064,True,129.87,2.0,0.0,18.534,-7.814,1.365,0.311
3065,True,34.7,2.0,0.0,26.239,-4.13,-0.096,1.329
3066,True,52.04,1.0,1.0,25.239,-1.119,-1.398,1.288
3067,True,17.1,0.0,0.0,16.198,-4.31,0.107,0.841
3068,True,15.25,1.0,0.0,20.477,0.174,0.475,1.221
3069,True,21.32,1.0,0.0,20.362,-0.643,0.635,1.148
3070,True,122.46000000000001,1.0,1.0,23.593,-3.885,-1.438,1.146
3071,True,23.71,2.0,1.0,27.922,-2.057,1.674,0.762
3072,True,5.24,1.0,1.0,16.813,3.63,-1.132,1.284
3073,True,56.92999999999999,1.0,1.0,23.146,-0.421,1.88,0.742
3074,False,35.22,0.0,0.0,14.586,-7.737,-0.447,0.868
3075,True,58.58,0.0,1.0,20.222,-1.665,-1.938,1.192
3076,True,26.79,1.0,0.0,24.578,1.076,-0.525,1.153
3077,True,93.47,1.0,1.0,23.554,2.222,-0.783,1.33
3078,True,21.98,0.0,0.0,11.576,-4.402,-0.485,1.017
3079,False,85.73,2.0,1.0,28.503,-6.974,-1.776,0.636
3080,True,43.17999999999999,1.0,0.0,26.313,4.792,-0.594,0.967
3081,True,53.96,1.0,1.0,22.453,3.779,-1.747,0.696
3082,False,48.209999999999994,2.0,0.0,26.156,-3.716,-0.63,0.766
3083,True,35.84,0.0,1.0,10.858,-4.07,1.552,1.195
3084,True,31.14,2.0,0.0,21.86,0.067,1.265,0.662
3085,True,86.34,2.0,1.0,20.266,-0.618,-1.883,1.033
3086,True,32.839999999999996,2.0,0.0,22.096,-1.266,0.151,1.095
3087,True,75.88,2.0,0.0,34.185,-3.962,-0.365,0.814
3088,False,39.76,0.0,1.0,14.49,-1.442,-1.205,1.11
3089,True,75.52,0.0,0.0,13.709,-4.569,-0.639,0.279
3090,False,14.870000000000001,0.0,0.0,16.702,-8.117,0.866,0.817
3091,True,42.800000000000004,0.0,0.0,8.054,-5.605,1.285,0.543
3092,True,54.13,0.0,1.0,16.118,-1.016,1.65,1.25
3093,False,9.709999999999999,0.0,0.0,16.074,-2.63,-1.251,0.857
3094,False,30.57,1.0,1.0,14.547,2.545,-0.985,1.158
3095,True,55.11,2.0,1.0,24.343,-9.795,1.546,1.314
3096,True,16.7,0.0,1.0,18.603,-1.01,1.966,1.204
3097,True,2.82,1.0,0.0,18.003,3.185,1.473,0.718
3098,True,163.94,2.0,1.0,18.637,-5.916,-1.101,1.092
3099,True,65.55,2.0,1.0,29.83,-0.926,-1.785,0.573
3100,True,35.379999999999995,1.0,0.0,17.4,1.414,-0.243,1.001
3101,True,81.19,0.0,1.0,12.533,-1.82,-1.905,0.673
3102,True,49.029999999999994,2.0,0.0,23.028,-3.668,-0.092,1.179
3103,False,12.08,1.0,0.0,19.566,3.715,-0.341,1.281
3104,True,37.51,1.0,0.0,18.361,3.571,-0.125,0.996
3105,True,69.93,0.0,0.0,13.781,-5.6,0.129,1.325
3106,True,37.23,1.0,0.0,22.789,0.368,-0.823,1.065
3107,True,69.76,2.0,1.0,23.956,-2.639,0.568,1.38
3108,False,21.82,1.0,0.0,30.2,-1.631,0.28,1.063
3109,True,118.72999999999999,2.0,1.0,26.249,-1.408,1.903,1.065
3110,True,3.4799999999999995,0.0,0.0,18.83,-2.405,-1.488,0.677
3111,True,29.409999999999997,0.0,0.0,11.967,-6.484,-0.04,1.127
3112,True,39.39,0.0,1.0,18.796,-0.886,0.817,1.169
3113,False,49.14,1.0,1.0,17.811,-0.303,-1.982,1.211
3114,True,157.93,2.0,1.0,24.56,-6.056,-0.866,1.392
3115,True,75.27,1.0,0.0,28.692,5.761,-0.382,1.148
3116,True,64.68,2.0,1.0,22.296,-1.212,-1.516,1.267
3117,True,7.4399999999999995,1.0,0.0,14.459,6.411,1.241,0.691
3118,False,37.45,0.0,0.0,15.377,-6.149,0.159,1.053
3119,True,46.449999999999996,0.0,0.0,9.058,-2.1,-0.727,0.748
3120,False,18.509999999999998,0.0,0.0,15.07,-5.336,0.947,0.55
3121,True,158.89,2.0,1.0,19.558,-1.679,-1.325,1.394
3122,True,0.64,1.0,0.0,20.877,-0.563,1.245,0.194
3123,True,52.220000000000006,0.0,0.0,16.139,-1.674,0.48,1.02
3124,True,1.06,2.0,0.0,30.01,-5.964,-0.166,0.978
3125,True,7.800000000000001,2.0,0.0,30.149,-2.819,1.092,0.405
3126,True,10.629999999999999,1.0,0.0,14.235,1.772,-1.249,0.625
3127,True,75.75,1.0,0.0,16.357,0.056,0.217,0.044
3128,True,98.78,1.0,1.0,23.082,1.616,-1.766,1.054
3129,True,33.31,0.0,0.0,13.044,-2.25,0.155,0.527
3130,True,55.72,1.0,1.0,17.932,0.787,1.26,1.101
3131,True,5.99,0.0,0.0,14.231,-4.392,-0.913,0.748
3132,True,72.67999999999999,2.0,0.0,28.665,-6.194,-0.44,0.888
3133,False,43.9,2.0,0.0,20.027,-1.542,-0.982,0.239
3134,True,58.949999999999996,0.0,1.0,11.045,-2.154,1.102,1.105
3135,True,162.15,2.0,1.0,25.914,-2.71,1.162,1.242
3136,True,116.08000000000001,2.0,1.0,29.016,-0.922,-1.797,1.389
3137,False,120.06,0.0,0.0,11.5,-4.078,-0.294,1.108
3138,False,15.68,0.0,1.0,15.528,-2.935,1.88,1.14
3139,True,0.42000000000000004,1.0,0.0,20.091,1.962,1.719,0.304
